Date;Heure;Pression;Température;Humidité;Point de rosée;Indice de chaleur;Vent moyen;Rafale;Refroidissement éolien
2026-07-05;01:20;1022;21.6;40;7.3;24.4;2.8;3.6;21.6
2026-07-05;01:25;1022;21.6;40;7.3;24.4;0.7;0.7;21.6
2026-07-05;01:30;1022;21.6;40;7.3;24.4;0.0;0.0;21.6
2026-07-05;01:35;1022;21.5;40;7.2;24.4;0.3;0.3;21.5
2026-07-05;01:40;1022;21.4;41;7.5;24.4;1.8;1.8;21.4
2026-07-05;01:45;1022;21.3;40;7.0;24.4;5.0;5.4;21.3
2026-07-05;01:50;1022;21.2;41;7.3;25.0;0.0;0.0;21.2
2026-07-05;01:55;1022;21.2;41;7.3;25.0;0.0;0.0;21.2
2026-07-05;02:00;1022;21.2;41;7.3;25.0;2.8;2.8;21.2
2026-07-05;02:05;1022;21.1;41;7.2;25.0;1.0;1.0;21.1
2026-07-05;02:10;1022;21.0;41;7.1;25.0;0.0;0.0;21.0
2026-07-05;02:15;1022;20.9;41;7.0;;1.0;1.0;20.9
2026-07-05;02:20;1022;20.9;41;7.0;;3.2;3.9;20.9
2026-07-05;02:25;1022;20.8;41;7.0;;0.0;0.0;20.8
2026-07-05;02:30;1022;20.8;42;7.3;;0.3;0.3;20.8
2026-07-05;02:35;1022;20.8;42;7.3;;0.0;0.0;20.8
2026-07-05;02:40;1022;20.7;42;7.2;;1.4;1.4;20.7
2026-07-05;02:45;1022;20.7;42;7.2;;0.3;0.3;20.7
2026-07-05;02:50;1022;20.6;42;7.1;;0.3;0.3;20.6
2026-07-05;02:55;1022;20.6;42;7.1;;1.4;1.4;20.6
2026-07-05;03:00;1022;20.5;42;7.0;;2.1;2.1;20.5
2026-07-05;03:05;1022;20.4;42;6.9;;0.0;0.0;20.4
2026-07-05;03:10;1022;20.4;42;6.9;;0.7;0.7;20.4
2026-07-05;03:15;1022;20.3;42;6.9;;0.7;0.7;20.3
2026-07-05;03:20;1022;20.3;42;6.9;;1.4;1.4;20.3
2026-07-05;03:25;1022;20.2;43;7.1;;0.0;0.0;20.2
2026-07-05;03:30;1022;20.2;43;7.1;;0.0;0.0;20.2
2026-07-05;03:35;1022;20.1;43;7.0;;2.1;2.1;20.1
2026-07-05;03:40;1022;20.0;43;6.9;;1.0;1.0;20.0
2026-07-05;03:45;1022;20.0;43;6.9;;0.0;0.0;20.0
2026-07-05;03:50;1022;20.0;43;6.9;;0.0;0.0;20.0
2026-07-05;03:55;1022;19.9;43;6.8;;1.4;1.4;19.9
2026-07-05;04:00;1022;19.8;44;7.1;;0.0;0.0;19.8
2026-07-05;04:05;1022;19.7;44;7.0;;0.3;0.3;19.7
2026-07-05;04:10;1022;19.7;44;7.0;;0.0;0.0;19.7
2026-07-05;04:15;1022;19.6;44;6.9;;0.0;0.0;19.6
2026-07-05;04:20;1022;19.6;44;6.9;;1.4;1.4;19.6
2026-07-05;04:25;1022;19.6;44;6.9;;1.0;1.0;19.6
2026-07-05;04:30;1022;19.5;44;6.8;;1.0;1.0;19.5
2026-07-05;04:35;1022;19.4;44;6.7;;0.7;0.7;19.4
2026-07-05;04:40;1022;19.4;44;6.7;;0.0;0.0;19.4
2026-07-05;04:45;1022;19.4;44;6.7;;1.4;1.4;19.4
2026-07-05;04:50;1022;19.4;44;6.7;;0.7;0.7;19.4
2026-07-05;04:55;1022;19.3;45;7.0;;0.0;0.0;19.3
2026-07-05;05:00;1022;19.3;44;6.6;;0.7;0.7;19.3
2026-07-05;05:05;1022;19.3;45;7.0;;0.0;0.0;19.3
2026-07-05;05:10;1022;19.3;45;7.0;;0.0;0.0;19.3
2026-07-05;05:15;1022;19.2;45;6.9;;0.0;0.0;19.2
2026-07-05;05:20;1022;19.2;44;6.5;;2.1;2.1;19.2
2026-07-05;05:25;1022;19.1;45;6.8;;1.4;1.4;19.1
2026-07-05;05:30;1022;19.1;45;6.8;;0.0;0.0;19.1
2026-07-05;05:35;1022;19.1;45;6.8;;0.0;0.0;19.1
2026-07-05;05:40;1022;19.1;45;6.8;;0.0;0.0;19.1
2026-07-05;05:45;1022;19.1;45;6.8;;2.5;2.5;19.1
2026-07-05;05:50;1022;19.0;45;6.7;;2.5;2.5;19.0
2026-07-05;05:55;1022;19.0;45;6.7;;1.0;1.0;19.0
2026-07-05;06:00;1022;19.0;45;6.7;;2.8;2.8;19.0
2026-07-05;06:05;1022;19.0;45;6.7;;0.3;0.3;19.0
2026-07-05;06:10;1022;19.0;45;6.7;;2.5;2.5;19.0
2026-07-05;06:15;1022;19.0;45;6.7;;2.8;2.8;19.0
2026-07-05;06:20;1022;19.0;45;6.7;;2.5;2.5;19.0
2026-07-05;06:25;1022;19.0;45;6.7;;0.0;0.0;19.0
2026-07-05;06:30;1022;19.0;46;7.0;;0.0;0.0;19.0
2026-07-05;06:35;1022;18.8;46;6.8;;0.0;0.0;18.8
2026-07-05;06:40;1022;18.7;46;6.7;;0.0;0.0;18.7
2026-07-05;06:45;1022;18.7;46;6.7;;0.0;0.0;18.7
2026-07-05;06:50;1022;18.7;47;7.0;;1.0;1.0;18.7
2026-07-05;06:55;1022;18.7;46;6.7;;0.0;0.0;18.7
2026-07-05;07:00;1022;18.7;47;7.0;;0.0;0.0;18.7
2026-07-05;07:05;1022;18.7;47;7.0;;2.1;2.1;18.7
2026-07-05;07:10;1022;18.7;46;6.7;;2.8;2.8;18.7
2026-07-05;07:15;1022;18.8;46;6.8;;0.0;0.0;18.8
2026-07-05;07:20;1022;18.9;45;6.6;;0.3;0.3;18.9
2026-07-05;07:25;1022;19.0;45;6.7;;1.0;1.0;19.0
2026-07-05;07:30;1022;19.2;45;6.9;;0.0;0.0;19.2
2026-07-05;07:35;1022;19.3;44;6.6;;1.4;1.4;19.3
2026-07-05;07:40;1022;19.5;44;6.8;;0.0;0.0;19.5
2026-07-05;07:45;1022;19.5;44;6.8;;1.0;1.0;19.5
2026-07-05;07:50;1022;19.6;44;6.9;;0.0;0.0;19.6
2026-07-05;07:55;1022;19.7;44;7.0;;0.0;0.0;19.7
2026-07-05;08:00;1022;19.8;44;7.1;;0.0;0.0;19.8
2026-07-05;08:05;1022;20.0;44;7.3;;1.8;1.8;20.0
2026-07-05;08:10;1022;20.1;43;7.0;;0.0;0.0;20.1
2026-07-05;08:15;1022;20.2;43;7.1;;2.8;2.8;20.2
2026-07-05;08:20;1022;20.4;43;7.3;;0.0;0.0;20.4
2026-07-05;08:25;1022;20.6;42;7.1;;0.0;0.0;20.6
2026-07-05;08:30;1022;20.9;42;7.4;;0.0;0.0;20.9
2026-07-05;08:35;1022;21.1;43;7.9;25.0;0.0;0.0;21.1
2026-07-05;08:40;1022;21.3;43;8.1;25.0;0.0;0.0;21.3
2026-07-05;08:45;1022;21.5;44;8.6;25.0;0.0;0.0;21.5
2026-07-05;08:50;1022;21.8;44;8.9;25.0;0.0;0.0;21.8
2026-07-05;08:55;1022;21.9;44;9.0;25.0;0.0;0.0;21.9
2026-07-05;09:00;1022;22.1;44;9.2;25.0;0.0;0.0;22.1
2026-07-05;09:05;1022;22.2;45;9.6;25.0;0.0;0.0;22.2
2026-07-05;09:10;1022;22.3;44;9.4;25.0;0.0;0.0;22.3
2026-07-05;09:15;1022;22.5;46;10.2;25.0;0.0;0.0;22.5
2026-07-05;09:20;1022;22.5;48;10.9;25.0;0.0;0.0;22.5
2026-07-05;09:25;1022;22.5;53;12.4;24.4;2.5;2.5;22.5
2026-07-05;09:30;1022;22.4;54;12.5;24.4;1.4;1.4;22.4
2026-07-05;09:35;1022;22.3;55;12.7;24.4;6.4;7.2;22.3
2026-07-05;09:40;1022;22.1;57;12.8;24.4;4.3;5.7;22.1
2026-07-05;09:45;1022;22.0;57;13.0;24.4;0.0;0.0;22.0
2026-07-05;09:50;1021;21.9;56;12.6;24.4;3.6;3.9;21.9
2026-07-05;09:55;1021;21.8;56;12.5;24.4;6.1;7.2;21.8
2026-07-05;10:00;1021;21.7;56;12.4;24.4;3.9;5.0;21.7
2026-07-05;10:05;1021;21.7;55;12.2;24.4;0.3;0.3;21.7
2026-07-05;10:10;1021;21.9;54;12.1;24.4;2.5;2.5;21.9
2026-07-05;10:15;1021;22.1;54;12.3;24.4;0.7;0.7;22.1
2026-07-05;10:20;1021;22.3;53;12.2;24.4;6.1;7.2;22.3
2026-07-05;10:25;1021;22.4;53;12.3;24.4;0.0;0.0;22.4
2026-07-05;10:30;1021;22.6;54;12.7;24.4;7.2;7.2;22.6
2026-07-05;10:35;1021;22.6;52;12.2;24.4;1.4;1.4;22.6
2026-07-05;10:40;1021;22.6;53;12.5;24.4;1.4;1.4;22.6
2026-07-05;10:45;1021;22.8;52;12.3;24.4;0.3;0.3;22.8
2026-07-05;10:50;1021;22.9;53;12.7;24.4;2.5;2.5;22.9
2026-07-05;10:55;1021;23.1;53;12.9;25.0;0.0;0.0;23.1
2026-07-05;11:00;1021;23.1;54;13.2;25.0;7.2;7.2;23.1
2026-07-05;11:05;1021;23.2;54;13.3;25.0;0.0;0.0;23.2
2026-07-05;11:10;1021;23.2;55;13.6;25.0;0.0;0.0;23.2
2026-07-05;11:15;1021;23.4;54;13.5;25.0;2.5;2.5;23.4
2026-07-05;11:20;1021;23.4;56;14.0;25.0;0.0;0.0;23.4
2026-07-05;11:25;1021;23.3;56;13.9;25.0;7.2;7.2;23.3
2026-07-05;11:30;1021;23.3;57;14.2;24.4;1.4;1.4;23.3
2026-07-05;11:35;1021;23.3;56;13.9;25.0;0.7;0.7;23.3
2026-07-05;11:40;1021;23.3;57;14.2;24.4;7.9;7.9;23.3
2026-07-05;11:45;1021;23.3;56;13.9;25.0;7.2;7.2;23.3
2026-07-05;11:50;1021;23.3;57;14.2;24.4;3.6;4.3;23.3
2026-07-05;11:55;1021;23.3;55;13.7;25.0;1.8;1.8;23.3
2026-07-05;12:00;1021;23.5;54;13.6;25.0;0.3;0.3;23.5
2026-07-05;12:05;1021;24.0;48;12.2;25.0;0.0;0.0;24.0
2026-07-05;12:10;1021;24.5;51;13.6;25.5;6.1;7.2;24.5
2026-07-05;12:15;1021;24.9;51;14.0;25.5;1.0;1.0;24.9
2026-07-05;12:20;1021;25.0;52;14.4;25.5;7.2;7.2;25.0
2026-07-05;12:25;1021;24.8;52;14.2;25.5;1.0;1.0;24.8
2026-07-05;12:30;1021;24.7;53;14.4;25.5;0.0;0.0;24.7
2026-07-05;12:35;1021;24.4;50;13.2;25.5;6.8;7.5;24.4
2026-07-05;12:40;1021;24.3;49;12.8;25.0;5.0;5.4;24.3
2026-07-05;12:45;1021;24.4;48;12.6;25.0;4.3;5.0;24.4
2026-07-05;12:50;1020;24.4;49;12.9;25.5;5.0;5.4;24.4
2026-07-05;12:55;1020;24.6;49;13.1;25.5;7.2;7.2;24.6
2026-07-05;13:00;1020;24.9;49;13.4;25.5;5.4;6.4;24.9
2026-07-05;13:05;1020;25.1;52;14.5;25.5;8.2;8.2;25.1
2026-07-05;13:10;1020;25.0;53;14.7;25.5;7.9;7.9;25.0
2026-07-05;13:15;1020;24.7;50;13.5;25.5;5.4;6.4;24.7
2026-07-05;13:20;1020;24.7;49;13.2;25.5;0.0;0.0;24.7
2026-07-05;13:25;1020;25.0;47;12.8;25.5;7.2;7.2;25.0
2026-07-05;13:30;1020;25.2;47;13.0;25.5;2.1;2.1;25.2
2026-07-05;13:35;1020;25.5;46;13.0;25.5;0.0;0.0;25.5
2026-07-05;13:40;1020;25.6;45;12.7;26.1;1.0;1.0;25.6
2026-07-05;13:45;1020;25.8;44;12.6;26.1;0.3;0.3;25.8
2026-07-05;13:50;1020;26.1;43;12.5;26.1;4.3;5.0;26.1
2026-07-05;13:55;1020;26.2;44;12.9;26.1;5.7;6.4;26.2
2026-07-05;14:00;1020;26.4;41;12.0;26.1;0.0;0.0;26.4
2026-07-05;14:05;1020;26.8;42;12.8;26.6;8.2;8.2;26.8
2026-07-05;14:10;1020;27.0;41;12.6;26.6;4.3;5.4;27.0
2026-07-05;14:15;1020;27.2;41;12.8;26.6;5.0;6.1;27.2
2026-07-05;14:20;1019;27.1;42;13.0;26.6;5.7;7.2;27.1
2026-07-05;14:25;1019;27.1;41;12.7;26.6;3.9;5.0;27.1
2026-07-05;14:30;1019;27.1;42;13.0;26.6;7.5;7.5;27.1
2026-07-05;14:35;1019;27.2;41;12.8;26.6;5.0;6.1;27.2
2026-07-05;14:40;1019;27.2;41;12.8;26.6;7.2;7.2;27.2
2026-07-05;14:45;1019;27.2;37;11.2;26.6;7.2;7.2;27.2
2026-07-05;14:50;1019;27.5;36;11.1;26.6;0.0;0.0;27.5
2026-07-05;14:55;1019;27.9;37;11.8;27.2;5.7;7.2;27.9
2026-07-05;15:00;1019;28.1;35;11.2;27.2;2.8;2.8;28.1
2026-07-05;15:05;1019;28.4;38;12.7;27.7;7.5;7.5;28.4
2026-07-05;15:10;1019;28.4;39;13.1;27.7;7.2;7.2;28.4
2026-07-05;15:15;1019;28.3;41;13.7;27.7;7.2;7.2;28.3
2026-07-05;15:20;1019;28.2;38;12.5;27.2;2.1;2.1;28.2
2026-07-05;15:25;1019;28.5;34;11.1;27.2;0.0;0.0;28.5
2026-07-05;15:30;1019;29.0;33;11.1;27.7;5.0;5.4;29.0
2026-07-05;15:35;1019;29.3;32;10.9;27.7;4.3;5.0;29.3
2026-07-05;15:40;1019;29.5;33;11.5;28.3;1.0;1.0;29.5
2026-07-05;15:45;1019;29.8;31;10.8;28.3;7.2;7.2;29.8
2026-07-05;15:50;1019;30.0;30;10.5;28.3;3.6;4.6;30.0
2026-07-05;15:55;1019;30.0;33;11.9;28.8;3.6;4.3;30.0
2026-07-05;16:00;1019;30.0;36;13.3;28.8;6.1;6.8;30.0
2026-07-05;16:05;1019;29.9;33;11.9;28.3;3.2;3.9;29.9
2026-07-05;16:10;1019;30.0;27;9.0;28.3;8.6;9.0;30.0
2026-07-05;16:15;1019;30.1;32;11.6;28.8;4.3;5.0;30.1
2026-07-05;16:20;1018;30.2;32;11.7;28.8;1.8;1.8;30.2
2026-07-05;16:25;1018;30.2;34;12.6;28.8;9.7;10.0;30.2
2026-07-05;16:30;1018;30.3;30;10.8;28.8;0.0;0.0;30.3
2026-07-05;16:35;1018;30.5;26;8.8;28.8;1.4;1.4;30.5
2026-07-05;16:40;1018;31.0;25;8.7;28.8;0.0;0.0;31.0
2026-07-05;16:45;1018;31.5;24;8.5;29.4;0.0;0.0;31.5
2026-07-05;16:50;1018;31.7;25;9.3;30.0;3.6;4.3;31.7
2026-07-05;16:55;1018;31.6;29;11.4;30.0;0.0;0.0;31.6
2026-07-05;17:00;1018;31.3;30;11.7;30.0;5.0;5.7;31.3
2026-07-05;17:05;1018;31.2;26;9.4;29.4;0.0;0.0;31.2
2026-07-05;17:10;1018;31.4;25;9.0;29.4;3.9;4.3;31.4
2026-07-05;17:15;1018;31.7;25;9.3;30.0;0.0;0.0;31.7
2026-07-05;17:20;1018;31.9;31;12.7;30.5;7.9;7.9;31.9
2026-07-05;17:25;1018;31.8;26;10.0;30.0;0.0;0.0;31.8
2026-07-05;17:30;1018;31.8;24;8.8;30.0;16.9;19.0;31.8
2026-07-05;17:35;1018;31.8;24;8.8;30.0;2.1;2.1;31.8
2026-07-05;17:40;1018;32.0;25;9.5;30.0;5.0;6.1;32.0
2026-07-05;17:45;1018;32.0;25;9.5;30.0;10.0;10.8;32.0
2026-07-05;17:50;1018;32.0;24;8.9;30.0;5.4;6.4;32.0
2026-07-05;17:55;1018;31.9;24;8.9;30.0;2.1;2.1;31.9
2026-07-05;18:00;1018;32.1;24;9.0;30.0;7.2;7.2;32.1
2026-07-05;18:05;1018;32.2;24;9.1;30.0;7.9;7.9;32.2
2026-07-05;18:10;1018;32.2;25;9.7;30.0;4.3;5.4;32.2
2026-07-05;18:15;1018;32.2;27;10.9;30.5;2.1;2.1;32.2
2026-07-05;18:20;1018;32.1;28;11.3;30.5;5.4;6.4;32.1
2026-07-05;18:25;1018;32.1;28;11.3;30.5;4.3;5.4;32.1
2026-07-05;18:30;1018;31.9;25;9.4;30.0;2.8;3.9;31.9
2026-07-05;18:35;1018;31.7;27;10.4;30.0;3.9;5.0;31.7
2026-07-05;18:40;1018;31.5;26;9.7;29.4;7.2;7.2;31.5
2026-07-05;18:45;1018;31.2;27;10.0;29.4;7.2;7.2;31.2
2026-07-05;18:50;1018;30.9;28;10.3;29.4;3.6;4.3;30.9
2026-07-05;18:55;1018;30.9;26;9.2;28.8;0.0;0.0;30.9
2026-07-05;19:00;1018;31.7;25;9.3;30.0;0.0;0.0;31.7
2026-07-05;19:05;1018;32.3;26;10.4;30.5;2.8;2.8;32.3
2026-07-05;19:10;1018;32.4;26;10.5;30.5;0.0;0.0;32.4
2026-07-05;19:15;1018;32.3;25;9.8;30.5;4.3;5.0;32.3
2026-07-05;19:20;1018;32.3;30;12.5;31.1;0.0;0.0;32.3
2026-07-05;19:25;1018;32.2;29;11.9;30.5;0.0;0.0;32.2
2026-07-05;19:30;1018;31.8;34;14.0;30.5;6.4;7.2;31.8
2026-07-05;19:35;1018;31.6;30;11.9;30.0;0.3;0.3;31.6
2026-07-05;19:40;1018;31.5;29;11.3;30.0;0.3;0.3;31.5
2026-07-05;19:45;1018;31.7;30;12.0;30.0;0.0;0.0;31.7
2026-07-05;19:50;1018;31.7;34;13.9;30.5;9.3;9.7;31.7
2026-07-05;19:55;1018;31.2;34;13.5;30.0;2.8;3.6;31.2
2026-07-05;20:00;1018;30.7;32;12.1;29.4;0.0;0.0;30.7
2026-07-05;20:05;1018;30.7;33;12.6;29.4;7.5;7.5;30.7
2026-07-05;20:10;1018;30.8;33;12.7;29.4;0.7;0.7;30.8
2026-07-05;20:15;1018;30.8;32;12.2;29.4;0.0;0.0;30.8
2026-07-05;20:20;1018;30.9;33;12.7;29.4;0.0;0.0;30.9
2026-07-05;20:25;1018;30.9;34;13.2;30.0;0.0;0.0;30.9
2026-07-05;20:30;1018;30.8;34;13.1;29.4;0.3;0.3;30.8
2026-07-05;20:35;1018;30.7;34;13.0;29.4;0.0;0.0;30.7
2026-07-05;20:40;1018;30.7;34;13.0;29.4;0.0;0.0;30.7
2026-07-05;20:45;1018;30.6;34;12.9;29.4;0.3;0.3;30.6
2026-07-05;20:50;1018;30.5;35;13.3;29.4;0.0;0.0;30.5
2026-07-05;20:55;1018;30.4;35;13.2;29.4;1.0;1.0;30.4
2026-07-05;21:00;1018;30.3;36;13.6;29.4;0.0;0.0;30.3
2026-07-05;21:05;1018;29.8;36;13.1;28.8;0.3;0.3;29.8
2026-07-05;21:10;1018;29.3;36;12.7;28.3;1.4;1.4;29.3
2026-07-05;21:15;1018;29.0;37;12.8;28.3;0.0;0.0;29.0
2026-07-05;21:20;1018;28.8;37;12.6;27.7;0.0;0.0;28.8
2026-07-05;21:25;1018;28.7;38;12.9;27.7;0.0;0.0;28.7
2026-07-05;21:30;1018;28.5;39;13.2;27.7;0.3;0.3;28.5
2026-07-05;21:35;1018;28.3;40;13.4;27.7;0.0;0.0;28.3
2026-07-05;21:40;1018;28.0;41;13.5;27.2;0.0;0.0;28.0
2026-07-05;21:45;1018;27.7;41;13.2;27.2;0.0;0.0;27.7
2026-07-05;21:50;1018;27.4;41;12.9;26.6;0.0;0.0;27.4
2026-07-05;21:55;1018;27.1;42;13.0;26.6;0.0;0.0;27.1
2026-07-05;22:00;1018;26.9;42;12.8;26.6;0.0;0.0;26.9
2026-07-05;22:05;1019;26.7;43;13.0;26.6;0.0;0.0;26.7
2026-07-05;22:10;1019;26.4;43;12.7;26.1;0.0;0.0;26.4
2026-07-05;22:15;1019;26.2;44;12.9;26.1;0.0;0.0;26.2
2026-07-05;22:20;1019;26.0;44;12.7;26.1;0.0;0.0;26.0
2026-07-05;22:25;1019;25.8;45;12.9;26.1;0.0;0.0;25.8
2026-07-05;22:30;1019;25.6;45;12.7;26.1;1.4;1.4;25.6
2026-07-05;22:35;1019;25.5;45;12.6;25.5;0.0;0.0;25.5
2026-07-05;22:40;1019;25.4;45;12.5;25.5;0.0;0.0;25.4
2026-07-05;22:45;1019;25.2;46;12.7;25.5;0.0;0.0;25.2
2026-07-05;22:50;1019;24.9;47;12.7;25.5;0.3;0.3;24.9
2026-07-05;22:55;1019;24.8;47;12.6;25.5;0.0;0.0;24.8
2026-07-05;23:00;1019;24.7;47;12.6;25.5;0.0;0.0;24.7
2026-07-05;23:05;1019;24.5;48;12.7;25.5;0.0;0.0;24.5
2026-07-05;23:10;1019;24.3;48;12.5;25.0;0.0;0.0;24.3
2026-07-05;23:15;1019;24.2;49;12.7;25.0;0.0;0.0;24.2
2026-07-05;23:20;1015;24.0;49;7.35;25.0;0.0;0.0;24.0
2026-07-05;23:25;1019;23.9;50;12.8;25.0;0.0;0.0;23.9
2026-07-05;23:30;1019;23.8;50;12.7;25.0;0.0;0.0;23.8
2026-07-05;23:35;1019;23.7;50;12.6;25.0;0.0;0.0;23.7
2026-07-05;23:40;1019;23.6;50;12.5;25.0;0.0;0.0;23.6
2026-07-05;23:45;1019;23.5;51;12.7;25.0;0.0;0.0;23.5
2026-07-05;23:50;1019;23.4;50;12.3;25.0;0.0;0.0;23.4
2026-07-05;23:55;1019;23.3;51;12.5;25.0;0.0;0.0;23.3
2026-07-06;00:00;1019;23.3;50;12.2;25.0;0.0;0.0;23.3
2026-07-06;00:05;1020;23.3;50;12.2;25.0;0.0;0.0;23.3
2026-07-06;00:10;1020;23.2;50;12.1;25.0;0.0;0.0;23.2
2026-07-06;00:15;1020;23.2;50;12.1;25.0;0.0;0.0;23.2
2026-07-06;00:20;1020;23.2;49;11.8;25.0;0.7;0.7;23.2
2026-07-06;00:25;1020;23.3;48;11.6;25.0;0.0;0.0;23.3
2026-07-06;00:30;1020;23.4;48;11.7;25.0;0.0;0.0;23.4
2026-07-06;00:35;1019;23.5;48;11.8;25.0;0.0;0.0;23.5
2026-07-06;00:40;1019;23.4;48;11.7;25.0;1.0;1.0;23.4
2026-07-06;00:45;1019;23.3;48;11.6;25.0;0.0;0.0;23.3
2026-07-06;00:50;1019;23.3;48;11.6;25.0;1.0;1.0;23.3
2026-07-06;00:55;1019;23.2;48;11.5;25.0;0.0;0.0;23.2
2026-07-06;01:00;1019;23.2;48;11.5;25.0;0.0;0.0;23.2
2026-07-06;01:05;1019;23.2;49;11.8;25.0;0.0;0.0;23.2
2026-07-06;01:10;1019;23.2;48;11.5;25.0;1.4;1.4;23.2
2026-07-06;01:15;1019;23.1;48;11.4;25.0;0.3;0.3;23.1
2026-07-06;01:20;1019;23.1;49;11.7;25.0;0.0;0.0;23.1
2026-07-06;01:25;1019;23.0;49;11.6;25.0;3.2;3.2;23.0
2026-07-06;01:30;1019;22.9;49;11.5;25.0;1.4;1.4;22.9
