Date;Heure;Pression;Température;Humidité;Point de rosée;Indice de chaleur;Vent moyen;Rafale;Refroidissement éolien
2026-07-07;01:55;1018;22.6;44;9.6;25.0;0.0;0.0;22.6
2026-07-07;02:00;1018;22.5;44;9.5;25.0;2.5;2.5;22.5
2026-07-07;02:05;1018;22.4;44;9.5;25.0;0.3;0.3;22.4
2026-07-07;02:10;1018;22.4;44;9.5;25.0;0.0;0.0;22.4
2026-07-07;02:15;1018;22.3;44;9.4;25.0;0.0;0.0;22.3
2026-07-07;02:20;1018;22.2;45;9.6;25.0;1.0;1.0;22.2
2026-07-07;02:25;1018;22.1;45;9.5;24.4;1.8;1.8;22.1
2026-07-07;02:30;1018;22.0;45;9.4;24.4;0.0;0.0;22.0
2026-07-07;02:35;1018;22.0;45;9.4;24.4;2.5;2.5;22.0
2026-07-07;02:40;1018;22.0;45;9.4;24.4;1.8;1.8;22.0
2026-07-07;02:45;1018;22.0;45;9.4;24.4;1.0;1.0;22.0
2026-07-07;02:50;1018;22.0;45;9.4;24.4;1.8;1.8;22.0
2026-07-07;02:55;1018;21.9;45;9.3;24.4;1.4;1.4;21.9
2026-07-07;03:00;1017;21.8;45;9.2;24.4;0.3;0.3;21.8
2026-07-07;03:05;1017;21.8;45;9.2;24.4;0.0;0.0;21.8
2026-07-07;03:10;1017;21.7;46;9.5;24.4;1.0;1.0;21.7
2026-07-07;03:15;1017;21.7;46;9.5;24.4;1.8;1.8;21.7
2026-07-07;03:20;1017;21.6;46;9.4;25.0;0.0;0.0;21.6
2026-07-07;03:25;1017;21.5;46;9.3;24.4;0.3;0.3;21.5
2026-07-07;03:30;1017;21.5;46;9.3;24.4;1.4;1.4;21.5
2026-07-07;03:35;1017;21.5;46;9.3;24.4;0.3;0.3;21.5
2026-07-07;03:40;1017;21.5;46;9.3;24.4;1.4;1.4;21.5
2026-07-07;03:45;1018;21.5;46;9.3;24.4;1.8;1.8;21.5
2026-07-07;03:50;1018;21.4;46;9.2;25.0;0.3;0.3;21.4
2026-07-07;03:55;1018;21.4;46;9.2;25.0;0.0;0.0;21.4
2026-07-07;04:00;1018;21.3;46;9.1;25.0;0.0;0.0;21.3
2026-07-07;04:05;1018;21.2;47;9.3;25.0;0.0;0.0;21.2
2026-07-07;04:10;1018;21.0;47;9.2;25.0;0.0;0.0;21.0
2026-07-07;04:15;1017;20.9;48;9.4;;0.0;0.0;20.9
2026-07-07;04:20;1017;20.8;48;9.3;;0.0;0.0;20.8
2026-07-07;04:25;1017;20.7;48;9.2;;0.0;0.0;20.7
2026-07-07;04:30;1018;20.6;48;9.1;;0.0;0.0;20.6
2026-07-07;04:35;1018;20.5;49;9.3;;0.7;0.7;20.5
2026-07-07;04:40;1018;20.4;49;9.2;;0.0;0.0;20.4
2026-07-07;04:45;1018;20.4;49;9.2;;0.3;0.3;20.4
2026-07-07;04:50;1018;20.4;49;9.2;;0.0;0.0;20.4
2026-07-07;04:55;1018;20.4;49;9.2;;0.3;0.3;20.4
2026-07-07;05:00;1017;20.4;49;9.2;;0.0;0.0;20.4
2026-07-07;05:05;1017;20.5;48;9.0;;0.0;0.0;20.5
2026-07-07;05:10;1017;20.5;49;9.3;;0.3;0.3;20.5
2026-07-07;05:15;1017;20.4;48;8.9;;0.7;0.7;20.4
2026-07-07;05:20;1017;20.4;48;8.9;;0.7;0.7;20.4
2026-07-07;05:25;1017;20.4;49;9.2;;0.0;0.0;20.4
2026-07-07;05:30;1017;20.3;50;9.4;;0.0;0.0;20.3
2026-07-07;05:35;1017;20.1;50;9.3;;0.0;0.0;20.1
2026-07-07;05:40;1017;20.0;50;9.2;;1.4;1.4;20.0
2026-07-07;05:45;1018;19.9;49;8.8;;0.3;0.3;19.9
2026-07-07;05:50;1018;20.0;49;8.8;;1.8;1.8;20.0
2026-07-07;05:55;1018;20.1;48;8.6;;0.0;0.0;20.1
2026-07-07;06:00;1017;20.2;49;9.0;;0.3;0.3;20.2
2026-07-07;06:05;1017;20.2;49;9.0;;0.0;0.0;20.2
2026-07-07;06:10;1017;20.1;50;9.3;;0.0;0.0;20.1
2026-07-07;06:15;1018;20.0;49;8.8;;1.4;1.4;20.0
2026-07-07;06:20;1018;20.0;50;9.2;;0.0;0.0;20.0
2026-07-07;06:25;1018;20.0;50;9.2;;0.7;0.7;20.0
2026-07-07;06:30;1018;19.9;50;9.1;;2.1;2.1;19.9
2026-07-07;06:35;1018;19.9;50;9.1;;1.4;1.4;19.9
2026-07-07;06:40;1018;20.0;49;8.8;;0.0;0.0;20.0
2026-07-07;06:45;1018;20.1;49;8.9;;0.0;0.0;20.1
2026-07-07;06:50;1018;20.1;49;8.9;;1.4;1.4;20.1
2026-07-07;06:55;1018;20.2;49;9.0;;1.0;1.0;20.2
2026-07-07;07:00;1018;20.3;49;9.1;;0.7;0.7;20.3
2026-07-07;07:05;1018;20.3;50;9.4;;0.0;0.0;20.3
2026-07-07;07:10;1018;20.3;50;9.4;;0.0;0.0;20.3
2026-07-07;07:15;1018;20.2;50;9.3;;0.0;0.0;20.2
2026-07-07;07:20;1018;20.3;48;8.8;;2.1;2.1;20.3
2026-07-07;07:25;1018;20.5;47;8.7;;1.4;1.4;20.5
2026-07-07;07:30;1018;20.8;47;9.0;;0.0;0.0;20.8
2026-07-07;07:35;1018;21.1;46;8.9;25.0;0.7;0.7;21.1
2026-07-07;07:40;1018;21.3;47;9.4;25.0;1.8;1.8;21.3
2026-07-07;07:45;1018;21.4;47;9.5;24.4;0.0;0.0;21.4
2026-07-07;07:50;1018;21.4;47;9.5;24.4;0.3;0.3;21.4
2026-07-07;07:55;1018;21.4;47;9.5;24.4;0.0;0.0;21.4
2026-07-07;08:00;1018;21.5;47;9.6;24.4;0.0;0.0;21.5
2026-07-07;08:05;1018;21.6;47;9.7;24.4;0.0;0.0;21.6
2026-07-07;08:10;1018;21.8;46;9.6;24.4;0.0;0.0;21.8
2026-07-07;08:15;1018;22.0;45;9.4;24.4;0.3;0.3;22.0
2026-07-07;08:20;1018;22.2;45;9.6;25.0;0.0;0.0;22.2
2026-07-07;08:25;1018;22.5;48;10.9;25.0;0.0;0.0;22.5
2026-07-07;08:30;1018;22.6;49;11.2;25.0;0.0;0.0;22.6
2026-07-07;08:35;1018;22.7;49;11.3;25.0;0.0;0.0;22.7
2026-07-07;08:40;1018;22.8;50;11.8;25.0;0.0;0.0;22.8
2026-07-07;08:45;1018;23.0;50;11.9;25.0;0.0;0.0;23.0
2026-07-07;08:50;1018;23.1;50;12.0;25.0;0.0;0.0;23.1
2026-07-07;08:55;1018;23.1;56;13.8;24.4;1.4;1.4;23.1
2026-07-07;09:00;1018;23.0;57;13.9;24.4;2.8;3.9;23.0
2026-07-07;09:05;1018;22.8;59;14.3;24.4;1.0;1.0;22.8
2026-07-07;09:10;1018;22.7;59;14.2;24.4;2.1;2.1;22.7
2026-07-07;09:15;1018;22.6;60;14.4;24.4;5.7;6.4;22.6
2026-07-07;09:20;1019;22.6;61;14.6;24.4;1.4;1.4;22.6
2026-07-07;09:25;1019;22.6;62;14.9;24.4;7.9;9.0;22.6
2026-07-07;09:30;1019;22.5;61;14.5;24.4;4.3;5.0;22.5
2026-07-07;09:35;1018;22.5;61;14.5;24.4;2.5;2.5;22.5
2026-07-07;09:40;1018;22.5;60;14.3;24.4;3.6;3.9;22.5
2026-07-07;09:45;1018;22.6;60;14.4;24.4;0.0;0.0;22.6
2026-07-07;09:50;1018;22.7;59;14.2;24.4;1.8;1.8;22.7
2026-07-07;09:55;1018;22.7;59;14.2;24.4;2.1;2.1;22.7
2026-07-07;10:00;1018;22.8;59;14.3;24.4;2.1;2.1;22.8
2026-07-07;10:05;1018;22.9;59;14.4;24.4;2.1;2.1;22.9
2026-07-07;10:10;1018;23.0;58;14.2;24.4;5.4;6.1;23.0
2026-07-07;10:15;1018;22.9;60;14.6;24.4;1.4;1.4;22.9
2026-07-07;10:20;1018;23.0;56;13.7;24.4;1.4;1.4;23.0
2026-07-07;10:25;1018;23.0;57;13.9;24.4;2.8;3.6;23.0
2026-07-07;10:30;1018;23.2;56;13.8;24.4;5.7;6.8;23.2
2026-07-07;10:35;1018;23.3;55;13.7;25.0;7.2;7.2;23.3
2026-07-07;10:40;1018;23.3;56;13.9;25.0;5.0;6.1;23.3
2026-07-07;10:45;1018;23.4;56;14.0;25.0;1.8;1.8;23.4
2026-07-07;10:50;1018;23.5;57;14.4;25.0;7.2;7.2;23.5
2026-07-07;10:55;1018;23.5;53;13.3;25.0;6.1;7.2;23.5
2026-07-07;11:00;1018;23.6;54;13.7;25.0;0.0;0.0;23.6
2026-07-07;11:05;1018;23.8;52;13.3;25.0;0.7;0.7;23.8
2026-07-07;11:10;1018;24.1;53;13.8;25.0;2.8;3.6;24.1
2026-07-07;11:15;1018;24.3;53;14.0;25.0;6.4;7.2;24.3
2026-07-07;11:20;1018;24.3;52;13.7;25.0;6.1;7.2;24.3
2026-07-07;11:25;1018;24.4;49;12.9;25.5;3.9;4.3;24.4
2026-07-07;11:30;1018;24.5;48;12.7;25.5;7.5;7.5;24.5
2026-07-07;11:35;1018;24.7;46;12.2;25.5;1.4;1.4;24.7
2026-07-07;11:40;1018;24.9;48;13.1;25.5;3.2;3.9;24.9
2026-07-07;11:45;1018;25.2;45;12.4;25.5;1.4;1.4;25.2
2026-07-07;11:50;1018;25.4;45;12.5;25.5;0.7;0.7;25.4
2026-07-07;11:55;1018;25.9;44;12.6;26.1;1.4;1.4;25.9
2026-07-07;12:00;1018;26.4;44;13.1;26.1;7.2;7.2;26.4
2026-07-07;12:05;1018;26.8;44;13.5;26.6;7.2;7.2;26.8
2026-07-07;12:10;1018;26.8;45;13.8;26.6;7.5;7.5;26.8
2026-07-07;12:15;1018;26.5;45;13.5;26.6;7.5;7.5;26.5
2026-07-07;12:20;1018;26.1;46;13.5;26.1;1.4;1.4;26.1
2026-07-07;12:25;1018;25.9;43;12.3;26.1;7.5;7.5;25.9
2026-07-07;12:30;1018;25.8;45;12.9;26.1;2.8;3.6;25.8
2026-07-07;12:35;1018;25.9;44;12.6;26.1;7.2;7.2;25.9
2026-07-07;12:40;1018;26.1;46;13.5;26.1;0.7;0.7;26.1
2026-07-07;12:45;1018;26.3;46;13.7;26.1;5.7;6.4;26.3
2026-07-07;12:50;1017;26.6;48;14.6;26.6;2.8;2.8;26.6
2026-07-07;12:55;1017;26.8;49;15.1;26.6;8.2;8.2;26.8
2026-07-07;13:00;1017;26.6;52;15.9;26.6;7.2;7.2;26.6
2026-07-07;13:05;1017;26.4;51;15.4;26.6;2.8;2.8;26.4
2026-07-07;13:10;1017;26.4;50;15.1;26.6;6.1;7.2;26.4
2026-07-07;13:15;1017;26.5;48;14.5;26.6;7.2;7.2;26.5
2026-07-07;13:20;1017;26.5;48;14.5;26.6;0.0;0.0;26.5
2026-07-07;13:25;1017;26.6;44;13.3;26.6;2.1;2.1;26.6
2026-07-07;13:30;1017;26.8;43;13.1;26.6;0.0;0.0;26.8
2026-07-07;13:35;1017;27.2;43;13.5;26.6;6.1;7.2;27.2
2026-07-07;13:40;1017;27.3;47;14.9;27.2;9.3;9.7;27.3
2026-07-07;13:45;1017;27.4;42;13.3;27.2;5.7;7.2;27.4
2026-07-07;13:50;1017;27.5;40;12.6;27.2;3.2;4.3;27.5
2026-07-07;13:55;1017;27.8;41;13.3;27.2;2.5;2.5;27.8
2026-07-07;14:00;1017;28.0;37;11.9;27.2;1.0;1.0;28.0
2026-07-07;14:05;1017;28.3;37;12.2;27.2;7.9;7.9;28.3
2026-07-07;14:10;1017;28.5;34;11.1;27.2;7.2;7.2;28.5
2026-07-07;14:15;1017;28.9;33;11.0;27.7;1.8;1.8;28.9
2026-07-07;14:20;1017;29.4;33;11.4;28.3;7.2;7.2;29.4
2026-07-07;14:25;1017;29.8;32;11.3;28.3;7.2;7.2;29.8
2026-07-07;14:30;1017;29.9;32;11.4;28.3;4.3;5.7;29.9
2026-07-07;14:35;1017;30.0;31;11.0;28.3;1.4;1.4;30.0
2026-07-07;14:40;1017;30.0;30;10.5;28.3;0.7;0.7;30.0
2026-07-07;14:45;1017;30.1;28;9.6;28.3;2.5;2.5;30.1
2026-07-07;14:50;1017;30.3;30;10.8;28.8;1.4;1.4;30.3
2026-07-07;14:55;1017;30.3;32;11.8;28.8;7.9;7.9;30.3
2026-07-07;15:00;1016;30.3;35;13.1;29.4;3.9;5.0;30.3
2026-07-07;15:05;1016;30.1;34;12.5;28.8;7.5;7.5;30.1
2026-07-07;15:10;1016;29.7;38;13.8;28.8;8.6;9.0;29.7
2026-07-07;15:15;1016;29.4;39;14.0;28.8;7.5;7.5;29.4
2026-07-07;15:20;1016;29.0;33;11.1;27.7;8.2;8.2;29.0
2026-07-07;15:25;1016;28.9;30;9.6;27.7;2.8;3.9;28.9
2026-07-07;15:30;1016;29.0;28;8.6;27.2;0.0;0.0;29.0
2026-07-07;15:35;1016;29.2;27;8.3;27.7;4.6;5.4;29.2
2026-07-07;15:40;1016;29.5;25;7.4;27.7;0.3;0.3;29.5
2026-07-07;15:45;1016;29.7;25;7.6;27.7;7.2;7.2;29.7
2026-07-07;15:50;1016;29.9;24;7.2;27.7;1.4;1.4;29.9
2026-07-07;15:55;1016;30.0;23;6.6;28.3;0.0;0.0;30.0
2026-07-07;16:00;1016;30.3;22;6.2;28.3;0.7;0.7;30.3
2026-07-07;16:05;1016;30.7;21;5.8;28.3;0.3;0.3;30.6
2026-07-07;16:10;1016;31.0;24;8.1;28.8;1.8;1.8;31.0
2026-07-07;16:15;1016;31.1;25;8.8;28.8;2.1;2.1;31.1
2026-07-07;16:20;1016;31.1;22;6.9;28.8;6.4;7.5;31.1
2026-07-07;16:25;1016;30.8;22;6.6;28.8;4.3;5.0;30.8
2026-07-07;16:30;1016;30.5;22;6.4;28.3;3.6;4.3;30.5
2026-07-07;16:35;1016;30.4;19;4.2;28.3;2.1;2.1;30.4
2026-07-07;16:40;1016;30.5;18;3.5;28.3;3.9;4.3;30.5
2026-07-07;16:45;1016;30.6;17;2.8;28.3;7.9;7.9;30.6
2026-07-07;16:50;1016;30.5;19;4.3;28.3;2.8;3.9;30.5
2026-07-07;16:55;1016;30.5;17;2.7;28.3;0.0;0.0;30.5
2026-07-07;17:00;1016;30.5;20;5.0;28.3;0.0;0.0;30.5
2026-07-07;17:05;1016;30.9;20;5.4;28.8;1.8;1.8;30.9
2026-07-07;17:10;1016;31.1;20;5.5;28.8;7.2;7.2;31.1
2026-07-07;17:15;1016;31.5;20;5.9;29.4;0.0;0.0;31.5
2026-07-07;17:20;1016;32.0;19;5.6;29.4;0.0;0.0;32.0
2026-07-07;17:25;1016;32.5;19;6.0;30.0;1.4;1.4;32.5
2026-07-07;17:30;1015;32.6;21;7.5;30.5;0.0;0.0;32.6
2026-07-07;17:35;1015;32.2;21;7.9;30.0;0.0;0.0;32.3
2026-07-07;17:40;1015;32.1;21;7.1;30.0;0.0;0.0;32.1
2026-07-07;17:45;1015;32.3;22;7.9;30.0;0.0;0.0;32.3
2026-07-07;17:50;1016;32.1;21;7.1;30.0;0.0;0.0;32.1
2026-07-07;17:55;1016;31.8;22;7.5;29.4;0.0;0.0;31.8
2026-07-07;18:00;1016;32.2;20;6.4;30.0;0.0;0.0;32.2
2026-07-07;18:05;1015;33.2;20;7.2;30.5;0.0;0.0;33.1
2026-07-07;18:10;1015;33.9;20;7.9;31.6;0.0;0.0;33.9
2026-07-07;18:15;1015;33.8;21;8.5;31.6;0.0;0.0;33.8
2026-07-07;18:20;1015;33.2;21;8.0;31.1;0.0;0.0;33.2
2026-07-07;18:25;1015;33.2;20;7.3;31.1;0.0;0.0;33.2
2026-07-07;18:30;1015;33.7;19;7.0;31.1;0.0;0.0;33.7
2026-07-07;18:35;1015;34.2;19;7.3;31.6;0.0;0.0;34.1
2026-07-07;18:40;1015;34.6;19;7.7;32.2;0.0;0.0;34.6
2026-07-07;18:45;1015;34.5;20;8.4;32.2;0.0;0.0;34.5
2026-07-07;18:50;1015;34.1;21;8.8;31.6;0.3;0.3;34.1
2026-07-07;18:55;1015;33.9;20;7.9;31.6;0.0;0.0;33.9
2026-07-07;19:00;1015;34.1;20;8.0;31.6;0.0;0.0;34.1
2026-07-07;19:05;1015;34.4;20;8.3;32.2;0.0;0.0;34.4
2026-07-07;19:10;1015;34.8;19;7.9;32.2;0.0;0.0;34.8
2026-07-07;19:15;1015;35.6;18;7.7;33.3;0.0;0.0;35.5
2026-07-07;19:20;1015;35.7;20;9.4;33.3;0.0;0.0;35.7
2026-07-07;19:25;1015;35.2;20;9.0;32.7;0.0;0.0;35.2
2026-07-07;19:30;1015;34.9;19;8.0;32.7;0.0;0.0;34.9
2026-07-07;19:35;1015;35.2;18;8.1;32.7;0.0;0.0;35.1
2026-07-07;19:40;1015;35.6;19;8.5;33.3;0.0;0.0;35.6
2026-07-07;19:45;1015;35.6;18;7.8;33.3;0.0;0.0;35.7
2026-07-07;19:50;1015;35.5;19;8.5;33.3;0.0;0.0;35.5
2026-07-07;19:55;1015;35.0;24;11.6;33.3;0.0;0.0;35.1
2026-07-07;20:00;1015;34.4;25;11.6;32.7;0.0;0.0;34.4
2026-07-07;20:05;1015;33.6;27;12.2;32.2;0.0;0.0;33.7
2026-07-07;20:10;1015;33.0;27;11.6;31.1;0.0;0.0;33.0
2026-07-07;20:15;1015;32.6;26;10.6;30.5;0.0;0.0;32.6
2026-07-07;20:20;1015;32.3;27;10.9;30.5;0.0;0.0;32.3
2026-07-07;20:25;1015;32.1;26;10.2;30.0;0.0;0.0;32.1
2026-07-07;20:30;1015;31.7;27;10.4;30.0;0.0;0.0;31.7
2026-07-07;20:35;1015;31.3;27;10.1;29.4;0.0;0.0;31.3
2026-07-07;20:40;1015;31.0;28;10.4;29.4;0.0;0.0;31.0
2026-07-07;20:45;1015;30.7;28;10.1;28.8;0.0;0.0;30.7
2026-07-07;20:50;1015;30.5;27;9.4;28.8;0.0;0.0;30.5
2026-07-07;20:55;1015;30.6;27;9.5;28.8;0.0;0.0;30.6
2026-07-07;21:00;1015;31.0;27;9.8;29.4;0.0;0.0;31.0
2026-07-07;21:05;1015;31.1;28;10.4;29.4;0.0;0.0;31.1
2026-07-07;21:10;1015;30.8;29;10.7;28.8;0.0;0.0;30.8
2026-07-07;21:15;1015;30.1;30;10.7;28.8;0.0;0.0;30.2
2026-07-07;21:20;1015;29.3;31;10.4;27.7;0.0;0.0;29.3
2026-07-07;21:25;1015;28.7;31;9.9;27.2;0.0;0.0;28.7
2026-07-07;21:30;1015;28.3;31;9.5;27.2;0.0;0.0;28.3
2026-07-07;21:35;1015;28.0;31;9.3;26.6;0.0;0.0;28.0
2026-07-07;21:40;1015;27.8;32;9.6;26.6;0.0;0.0;27.8
2026-07-07;21:45;1015;27.5;31;8.8;26.6;0.0;0.0;27.5
2026-07-07;21:50;1015;27.3;32;9.1;26.6;0.0;0.0;27.3
2026-07-07;21:55;1015;27.1;31;8.9;26.1;0.0;0.0;27.1
2026-07-07;22:00;1015;27.0;31;8.4;26.1;0.0;0.0;27.0
2026-07-07;22:05;1015;26.9;31;8.3;26.1;0.0;0.0;26.9
2026-07-07;22:10;1015;26.8;31;8.2;26.1;0.0;0.0;26.8
2026-07-07;22:15;1015;26.7;31;8.1;26.1;0.0;0.0;26.7
2026-07-07;22:20;1015;26.7;31;8.1;26.1;0.0;0.0;26.7
2026-07-07;22:25;1015;26.6;32;8.5;26.1;0.0;0.0;26.6
2026-07-07;22:30;1015;26.4;32;8.3;26.1;0.0;0.0;26.4
2026-07-07;22:35;1015;26.3;32;8.2;25.5;0.0;0.0;26.3
2026-07-07;22:40;1015;26.2;31;7.7;25.5;0.3;0.3;26.2
2026-07-07;22:45;1015;26.2;32;8.1;25.5;0.0;0.0;26.2
2026-07-07;22:50;1015;26.2;32;8.1;25.5;0.7;0.7;26.2
2026-07-07;22:55;1015;26.1;32;8.1;25.5;1.8;1.8;26.1
2026-07-07;23:00;1015;26.0;32;8.0;25.5;0.0;0.0;26.0
2026-07-07;23:05;1015;26.0;31;7.5;25.5;0.0;0.0;26.0
2026-07-07;23:10;1015;26.0;31;7.5;25.5;1.8;1.8;26.0
2026-07-07;23:15;1015;26.1;31;7.6;25.5;1.4;1.4;26.1
2026-07-07;23:20;1015;26.1;31;7.6;25.5;0.0;0.0;26.1
2026-07-07;23:25;1015;26.0;31;7.5;25.5;0.0;0.0;26.0
2026-07-07;23:30;1015;26.0;31;7.5;25.5;0.0;0.0;26.0
2026-07-07;23:35;1015;25.9;31;7.4;25.5;0.0;0.0;25.9
2026-07-07;23:40;1015;25.9;31;7.4;25.5;0.0;0.0;25.9
2026-07-07;23:45;1015;25.8;31;7.3;25.5;0.0;0.0;25.8
2026-07-07;23:50;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
2026-07-07;23:55;1015;25.7;31;7.2;25.5;0.0;0.0;25.7
